dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1267466400,2010-03-01 18:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,282.19,10000,269.76,278.66,281.69,282.41,1013,,,40,7.7,300,13.4,,,,,40,802,Clouds,scattered clouds,03d
1267470000,2010-03-01 19:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,282.17,10000,269.74,278.5,281.06,282.88,1012,,,40,8.2,300,12.4,,,,,75,803,Clouds,broken clouds,04d
1267473600,2010-03-01 20:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,282.02,10000,269.02,278.43,281.36,282.51,1013,,,38,7.7,320,12.4,,,,,75,803,Clouds,broken clouds,04d
1267477200,2010-03-01 21:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,281.88,10000,268.59,278.25,281.32,282.41,1013,,,37,7.7,320,11.8,,,,,40,802,Clouds,scattered clouds,03d
1267480800,2010-03-01 22:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,280.33,10000,268.27,276.74,279.66,281.36,1014,,,40,6.2,330,12.9,,,,,75,803,Clouds,broken clouds,04d
1267484400,2010-03-01 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,280.25,10000,267.91,276.46,279.69,280.81,1014,,,39,6.7,330,10.8,,,,,75,803,Clouds,broken clouds,04d
1267488000,2010-03-02 00:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,279.61,10000,268.54,275.82,279.01,280.21,1015,,,43,6.2,330,,,,,,40,802,Clouds,scattered clouds,03n
1267491600,2010-03-02 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.91,10000,268.24,275.13,278.31,279.71,1015,,,44,5.7,320,,,,,,100,804,Clouds,overcast clouds,04n
1267495200,2010-03-02 02:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.36,10000,268.31,275.21,277.79,279.11,1015,,,46,4.1,290,,,,,,75,803,Clouds,broken clouds,04n
1267498800,2010-03-02 03:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.06,10000,267.74,273.61,276.21,278.66,1015,,,48,4.1,320,8.2,,,,,40,802,Clouds,scattered clouds,03n
1267502400,2010-03-02 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.73,10000,268.41,273.52,275.94,278.26,1015,,,52,3.6,290,,,,,,75,803,Clouds,broken clouds,04n
1267506000,2010-03-02 05:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.43,10000,268.16,272.55,275.68,278.01,1015,,,52,4.6,320,,,,,,75,803,Clouds,broken clouds,04n
1267509600,2010-03-02 06:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.01,10000,268.89,271.47,275.32,277.41,1015,,,57,5.7,320,,,,,,100,804,Clouds,overcast clouds,04n
1267513200,2010-03-02 07:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.8,10000,268.71,272.39,275.38,277.41,1016,,,57,3.6,310,,,,,,100,804,Clouds,overcast clouds,04n
1267516800,2010-03-02 08:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.72,10000,269.05,271.1,275.1,277.06,1014,,,59,5.7,320,,,,,,100,804,Clouds,overcast clouds,04n
1267520400,2010-03-02 09:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.62,10000,269.93,272.54,274.92,277.36,1014,,,64,3.1,360,,,,,,100,804,Clouds,overcast clouds,04n
1267524000,2010-03-02 10:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.55,10000,269.87,272.08,274.99,276.46,1014,,,64,3.6,330,,,,,,100,804,Clouds,overcast clouds,04n
1267527600,2010-03-02 11:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.71,10000,269.44,272.65,274.92,277.46,1014,,,61,3.1,350,,,,,,100,804,Clouds,overcast clouds,04n
1267531200,2010-03-02 12:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.85,10000,269.55,272.81,275.28,277.56,1015,,,61,3.1,320,,,,,,100,804,Clouds,overcast clouds,04d
1267534800,2010-03-02 13:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.07,10000,269.74,273.08,275.52,277.56,1015,,,61,3.1,340,,,,,,100,804,Clouds,overcast clouds,04d
1267538400,2010-03-02 14:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.04,10000,270.16,275.12,276.49,278.01,1015,,,59,2.1,360,,,,,,100,804,Clouds,overcast clouds,04d
1267542000,2010-03-02 15:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.77,10000,270.54,276.7,278.26,279.05,1014,,,54,2.6,60,,,,,,100,804,Clouds,overcast clouds,04d
1267545600,2010-03-02 16:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.89,10000,270.64,277.28,278.36,279.17,1014,,,54,2.1,140,13.9,,,,,100,804,Clouds,overcast clouds,04d
1267549200,2010-03-02 17:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,279.52,10000,270.71,279.52,278.61,279.91,1014,,,52,0,0,,,,,,100,804,Clouds,overcast clouds,04d
1267552800,2010-03-02 18:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.82,10000,270.13,278.82,278.16,279.22,1013,,,52,1,210,,,,,,100,804,Clouds,overcast clouds,04d
1267556400,2010-03-02 19:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.78,10000,271.2,277.82,278.36,279.11,1011,,,57,1.5,100,,0.11,,,,100,500,Rain,light rain,10d
1267560000,2010-03-02 20:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.8,10000,271.63,276.37,278.42,279.03,1011,,,59,3.1,340,,0.21,,,,100,500,Rain,light rain,10d
1267563600,2010-03-02 21:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.22,10000,272.67,275.67,277.83,278.43,1010,,,67,3.1,350,,0.26,,,,100,500,Rain,light rain,10d
1267567200,2010-03-02 22:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.49,10000,272.07,272.91,276.16,276.91,1010,,,72,4.1,360,,0.35,,,,100,500,Rain,light rain,10d
1267570800,2010-03-02 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.15,10000,272.75,272.2,275.75,276.86,1009,,,78,4.6,20,,0.33,,,,100,500,Rain,light rain,10d
1267574400,2010-03-03 00:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.92,10000,272.55,272.21,275.59,276.36,1009,,,78,4.1,20,,0.27,,,,100,500,Rain,light rain,10n
1267578000,2010-03-03 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.86,10000,273.59,271.84,275.67,276.07,1008,,,85,4.6,30,,0.3,,,,100,615,Snow,light rain and snow,13n
1267578000,2010-03-03 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.86,10000,273.59,271.84,275.67,276.07,1008,,,85,4.6,30,,0.3,,,,100,500,Rain,light rain,10n
1267581600,2010-03-03 02:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.75,10000,272.86,272,275.6,276,1008,,,81,4.1,10,,0.5,,,,100,500,Rain,light rain,10n
1267585200,2010-03-03 03:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.62,9000,273.36,271.27,275.21,275.89,1007,,,85,5.1,10,,,1,,,100,601,Snow,snow,13n
1267585200,2010-03-03 03:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.62,9000,273.36,271.27,275.21,275.89,1007,,,85,5.1,10,,,1,,,100,500,Rain,light rain,10n
1267588800,2010-03-03 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.67,10000,273.41,271.04,275.21,275.99,1006,,,85,5.7,10,,0.16,,,,100,300,Drizzle,light intensity drizzle,09n
1267588800,2010-03-03 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.67,10000,273.41,271.04,275.21,275.99,1006,,,85,5.7,10,,0.16,,,,100,500,Rain,light rain,10n
1267592400,2010-03-03 05:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.81,10000,272.91,270.58,275.67,276.05,1005,,,81,7.2,20,,0.22,,,,100,300,Drizzle,light intensity drizzle,09n
1267592400,2010-03-03 05:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.81,10000,272.91,270.58,275.67,276.05,1005,,,81,7.2,20,,0.22,,,,100,500,Rain,light rain,10n
1267596000,2010-03-03 06:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.8,10000,273.54,270.76,275.6,275.96,1005,,,85,6.7,10,,0.16,,,,100,500,Rain,light rain,10n
1267599600,2010-03-03 07:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.92,10000,273.65,271.13,275.68,276.26,1004,,,85,6.2,10,,0.15,,,,100,500,Rain,light rain,10n
1267603200,2010-03-03 08:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.08,10000,273.31,271.33,275.8,276.46,1003,,,82,6.2,350,,0.24,,,,100,500,Rain,light rain,10n
1267606800,2010-03-03 09:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.89,10000,273.13,270.68,275.45,276.46,1003,,,82,7.2,10,,0.36,,,,100,500,Rain,light rain,10n
1267610400,2010-03-03 10:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.03,10000,273.27,271.06,275.73,276.46,1002,,,82,6.7,360,,0.43,,,,100,500,Rain,light rain,10n
1267614000,2010-03-03 11:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.02,10000,272.64,270.85,275.68,276.56,1002,,,78,7.2,10,,0.4,,,,100,500,Rain,light rain,10n
1267617600,2010-03-03 12:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.17,10000,272.77,270.86,275.91,276.56,1002,,,78,7.7,360,10.8,0.18,,,,100,500,Rain,light rain,10d
1267621200,2010-03-03 13:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.21,10000,272.8,271.09,276.04,276.4,1003,,,78,7.2,360,,,,,,100,300,Drizzle,light intensity drizzle,09d
1267624800,2010-03-03 14:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.81,10000,272.51,271.68,276.43,277.46,1002,,,73,7.7,360,11.3,,,,,100,804,Clouds,overcast clouds,04d
1267628400,2010-03-03 15:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.67,10000,272.56,272.63,277.22,277.92,1003,,,69,8.2,10,,,,,,100,804,Clouds,overcast clouds,04d
1267632000,2010-03-03 16:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.79,10000,273.37,272.79,277.36,278.16,1003,,,73,8.2,340,10.8,0.1,,,,100,500,Rain,light rain,10d
1267635600,2010-03-03 17:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.14,10000,273.13,273.58,277.77,278.38,1003,,,70,7.2,360,,0.19,,,,100,500,Rain,light rain,10d
1267639200,2010-03-03 18:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.22,10000,273.21,273.35,277.79,278.41,1003,,,70,8.2,360,,0.27,,,,100,500,Rain,light rain,10d
1267642800,2010-03-03 19:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.06,10000,273.07,273.48,277.56,278.61,1003,,,70,7.2,350,11.3,0.22,,,,100,500,Rain,light rain,10d
1267646400,2010-03-03 20:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.4,10000,273.38,273.4,278.31,278.61,1003,,,70,8.8,350,10.8,0.21,,,,100,500,Rain,light rain,10d
1267650000,2010-03-03 21:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.38,10000,273.94,274.07,277.96,278.63,1004,,,73,6.7,340,11.8,0.2,,,,100,500,Rain,light rain,10d
1267653600,2010-03-03 22:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.26,10000,274.2,274.31,277.88,278.49,1004,,,75,5.7,320,8.2,0.14,,,,100,500,Rain,light rain,10d
1267657200,2010-03-03 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.14,10000,273.71,274.16,277.76,278.45,1005,,,73,5.7,340,,0.11,,,,100,500,Rain,light rain,10d
1267660800,2010-03-04 00:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.85,10000,273.99,273.39,277.41,278.19,1006,,,76,6.7,320,,0.11,,,,100,500,Rain,light rain,10n
1267664400,2010-03-04 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.98,10000,273.56,273.55,277.71,278.23,1006,,,73,6.7,320,9.8,,,,,100,804,Clouds,overcast clouds,04n
1267668000,2010-03-04 02:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.82,10000,273.4,273.35,277.54,278.01,1006,,,73,6.7,320,,,,,,100,500,Rain,light rain,10n
1267671600,2010-03-04 03:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.51,10000,273.11,272.77,277.19,278.06,1006,,,73,7.2,330,10.3,,,,,100,500,Rain,light rain,10n
1267675200,2010-03-04 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.46,10000,272.56,273.83,277.16,278.01,1006,,,70,4.6,320,,,,,,100,804,Clouds,overcast clouds,04n
1267678800,2010-03-04 05:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.2,10000,271.26,273.5,276.77,277.76,1006,,,64,4.6,320,,,,,,75,803,Clouds,broken clouds,04n
1267682400,2010-03-04 06:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.87,10000,270.01,272.34,276.37,277.41,1007,,,59,6.2,300,,,,,,40,802,Clouds,scattered clouds,03n
1267686000,2010-03-04 07:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.87,10000,269.61,272.55,276.23,277.46,1007,,,57,5.7,310,8.8,,,,,75,803,Clouds,broken clouds,04n
1267689600,2010-03-04 08:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.44,10000,268.61,272.56,275.75,277.06,1007,,,54,4.6,320,,,,,,75,803,Clouds,broken clouds,04n
1267693200,2010-03-04 09:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.39,10000,267.07,270.04,274.9,275.81,1008,,,51,7.2,330,,,,,,40,802,Clouds,scattered clouds,03n
1267696800,2010-03-04 10:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.2,10000,265.97,270.74,274.5,276.46,1007,,,47,5.1,320,8.8,,,,,20,801,Clouds,few clouds,02n
1267700400,2010-03-04 11:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.85,10000,267.29,269.77,274.35,275.96,1008,,,54,6.2,320,,,,,,20,801,Clouds,few clouds,02n
1267704000,2010-03-04 12:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.81,10000,267.26,269.49,274.45,275.46,1008,,,54,6.7,330,,,,,,20,801,Clouds,few clouds,02d
1267707600,2010-03-04 13:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.37,10000,267.06,269.82,275.02,275.81,1009,,,51,7.7,320,,,,,,40,802,Clouds,scattered clouds,03d
1267711200,2010-03-04 14:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.44,10000,266.99,271.21,276.19,276.91,1009,,,47,7.7,320,,,,,,40,802,Clouds,scattered clouds,03d
1267714800,2010-03-04 15:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.97,10000,267.74,274.33,278.61,279.23,1011,,,42,8.2,320,12.9,,,,,40,802,Clouds,scattered clouds,03d
1267718400,2010-03-04 16:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,279.7,10000,267.47,275.43,279.11,279.93,1010,,,39,7.7,320,12.4,,,,,40,802,Clouds,scattered clouds,03d
1267722000,2010-03-04 17:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,280.31,10000,267.02,275.91,279.98,280.68,1010,,,36,8.8,320,13.9,,,,,40,802,Clouds,scattered clouds,03d
1267725600,2010-03-04 18:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,280.76,10000,266.02,276.95,280.4,281.15,1010,,,32,7.2,310,11.8,,,,,40,802,Clouds,scattered clouds,03d
1267729200,2010-03-04 19:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,280.77,10000,264.5,276.51,279.96,281.31,1009,,,28,8.8,310,12.9,,,,,40,802,Clouds,scattered clouds,03d
1267732800,2010-03-04 20:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,281.08,10000,263.9,277.22,280.26,281.91,1009,,,26,7.7,340,10.8,,,,,40,802,Clouds,scattered clouds,03d
1267736400,2010-03-04 21:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,281.25,10000,264.03,277.01,280.86,281.51,1010,,,26,9.3,320,12.9,,,,,40,802,Clouds,scattered clouds,03d
1267740000,2010-03-04 22:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,280.32,10000,262.87,276.09,279.82,280.86,1010,,,25,8.2,320,,,,,,75,803,Clouds,broken clouds,04d
1267743600,2010-03-04 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,279.72,10000,264.46,275.13,279.31,280.16,1011,,,30,8.8,310,12.4,,,,,75,803,Clouds,broken clouds,04d
1267747200,2010-03-05 00:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,279.08,10000,265.05,274.96,278.99,279.16,1012,,,33,6.7,310,,,,,,40,802,Clouds,scattered clouds,03n
1267750800,2010-03-05 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.45,10000,264.89,274.55,278.23,278.61,1013,,,34,5.7,320,,,,,,75,803,Clouds,broken clouds,04n
1267754400,2010-03-05 02:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.21,10000,264.01,274.76,277.89,278.66,1013,,,32,4.6,320,,,,,,75,803,Clouds,broken clouds,04n
1267758000,2010-03-05 03:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.24,10000,264.26,272.81,276.74,278.26,1013,,,35,6.2,320,9.3,,,,,40,802,Clouds,scattered clouds,03n
1267761600,2010-03-05 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.11,10000,264.78,272.86,276.69,277.96,1013,,,37,5.7,330,,,,,,75,803,Clouds,broken clouds,04n
1267765200,2010-03-05 05:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.77,10000,265.4,272.97,276.49,277.02,1014,,,40,4.6,330,,,,,,75,803,Clouds,broken clouds,04n
1267768800,2010-03-05 06:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.01,10000,264.79,270.65,275.73,276.31,1015,,,40,7.7,360,11.3,,,,,100,804,Clouds,overcast clouds,04n
1267772400,2010-03-05 07:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.77,10000,265.42,270.53,275.56,275.96,1015,,,43,7.2,340,,,,,,100,804,Clouds,overcast clouds,04n
1267776000,2010-03-05 08:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.38,10000,264.28,270.67,274.94,276.36,1015,,,40,5.7,330,7.7,,,,,100,804,Clouds,overcast clouds,04n
1267779600,2010-03-05 09:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.76,10000,264.59,269.89,274.33,275.86,1015,,,43,5.7,320,,,,,,100,804,Clouds,overcast clouds,04n
1267783200,2010-03-05 10:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.54,10000,264.41,269.37,274.04,275.76,1015,,,43,6.2,330,7.2,,,,,100,804,Clouds,overcast clouds,04n
1267786800,2010-03-05 11:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.34,10000,264.25,269.67,274.06,275.21,1016,,,43,5.1,330,,,,,,100,804,Clouds,overcast clouds,04n
1267790400,2010-03-05 12:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.62,10000,265,270.02,274.35,275.21,1017,,,45,5.1,330,,,,,,100,804,Clouds,overcast clouds,04d
1267794000,2010-03-05 13:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.09,10000,264.86,270.88,274.68,275.81,1017,,,43,4.6,330,,,,,,100,804,Clouds,overcast clouds,04d
1267797600,2010-03-05 14:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.01,10000,265.34,270.83,275.7,276.31,1017,,,42,7.2,320,,,,,,100,804,Clouds,overcast clouds,04d
1267801200,2010-03-05 15:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,278.88,10000,266.2,274.21,278.61,279.15,1018,,,37,8.2,340,10.8,,,,,100,804,Clouds,overcast clouds,04d
1267804800,2010-03-05 16:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,280.35,10000,267.37,276.27,279.71,280.68,1018,,,37,7.7,360,10.3,,,,,100,804,Clouds,overcast clouds,04d
1267808400,2010-03-05 17:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,280.68,10000,266.99,276.7,279.16,281.37,1018,,,35,7.7,340,11.8,,,,,100,804,Clouds,overcast clouds,04d
1267812000,2010-03-05 18:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,282.04,10000,266.66,278.33,281.78,282.25,1018,,,31,8.2,330,11.8,,,,,100,804,Clouds,overcast clouds,04d
1267815600,2010-03-05 19:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,282.4,10000,265.76,278.79,282.06,282.76,1017,,,28,8.2,330,11.3,,,,,75,803,Clouds,broken clouds,04d
1267819200,2010-03-05 20:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,282.99,10000,265.8,279.42,282.76,283.61,1017,,,27,8.8,340,12.4,,,,,75,803,Clouds,broken clouds,04d
1267822800,2010-03-05 21:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,283.41,10000,265.69,281.17,283.12,283.61,1017,,,26,9.8,340,12.3,,,,,40,802,Clouds,scattered clouds,03d
1267826400,2010-03-05 22:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,282.05,10000,265.08,278.06,281.55,283.01,1018,,,27,9.3,330,,,,,,75,803,Clouds,broken clouds,04d
1267830000,2010-03-05 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,281.44,10000,265.02,277.54,280.82,282.76,1018,,,28,8.2,340,,,,,,75,803,Clouds,broken clouds,04d
1267833600,2010-03-06 00:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,280.49,10000,265.81,276.94,280.14,280.81,1019,,,32,6.2,330,,,,,,40,802,Clouds,scattered clouds,03n
1267837200,2010-03-06 01:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,279.91,10000,265.35,276.4,279.35,280.86,1019,,,32,5.7,320,,,,,,75,803,Clouds,broken clouds,04n
1267840800,2010-03-06 02:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,279.24,10000,266.17,275.17,278.75,280.36,1019,,,36,6.7,320,,,,,,75,803,Clouds,broken clouds,04n
1267844400,2010-03-06 03:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.63,10000,265.2,273.51,277.2,279.11,1021,,,37,5.7,330,,,,,,40,802,Clouds,scattered clouds,03n
1267848000,2010-03-06 04:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,277.17,10000,266.82,273.75,276.9,277.41,1021,,,44,4.1,330,,,,,,40,802,Clouds,scattered clouds,03n
1267851600,2010-03-06 05:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.87,10000,266.58,272.84,276.53,277.15,1021,,,44,5.1,350,,,,,,40,802,Clouds,scattered clouds,03n
1267855200,2010-03-06 06:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,276.49,10000,266.27,271.85,276.13,276.91,1022,,,44,6.2,350,,,,,,20,801,Clouds,few clouds,02n
1267858800,2010-03-06 07:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.91,10000,265.26,271.11,275.61,276.31,1022,,,42,6.2,360,,,,,,20,801,Clouds,few clouds,02n
1267862400,2010-03-06 08:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.47,10000,264.63,270.14,275.23,275.81,1022,,,41,7.2,360,10.3,,,,,0,800,Clear,sky is clear,01n
1267866000,2010-03-06 09:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.89,10000,263.59,269.82,274.72,275.21,1023,,,39,6.2,350,,,,,,0,800,Clear,sky is clear,01n
1267869600,2010-03-06 10:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.74,10000,263.76,268.12,273.09,275.66,1023,,,43,6.7,340,,,,,,0,800,Clear,sky is clear,01n
1267873200,2010-03-06 11:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,272.96,10000,263.36,268.24,272.74,273.61,1024,,,44,4.6,330,,,,,,0,800,Clear,sky is clear,01n
1267876800,2010-03-06 12:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,273.21,10000,265.26,267.93,272.82,274.26,1024,,,51,5.7,340,,,,,,20,801,Clouds,few clouds,02d
1267880400,2010-03-06 13:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,274.16,10000,265.12,268.66,273.83,274.71,1025,,,47,6.7,340,,,,,,20,801,Clouds,few clouds,02d
1267884000,2010-03-06 14:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,275.72,10000,264.55,271.4,275.37,276.31,1024,,,40,5.1,340,,,,,,20,801,Clouds,few clouds,02d
1267887600,2010-03-06 15:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,279.23,10000,263.3,275.34,277.36,279.83,1025,,,28,6.2,350,,,,,,0,800,Clear,sky is clear,01d
1267891200,2010-03-06 16:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,280.62,10000,263.54,276.94,280.21,280.96,1025,,,26,6.7,340,,,,,,0,800,Clear,sky is clear,01d
1267894800,2010-03-06 17:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,281.83,10000,262.07,279.26,281.31,282.2,1024,,,21,4.6,330,,,,,,0,800,Clear,sky is clear,01d
1267898400,2010-03-06 18:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,282.64,10000,262.13,280.26,281.86,283.12,1023,,,20,4.6,350,8.7,,,,,0,800,Clear,sky is clear,01d
1267902000,2010-03-06 19:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,283.45,10000,260.93,280.98,283.11,283.76,1023,,,17,7.2,340,9.8,,,,,0,800,Clear,sky is clear,01d
1267905600,2010-03-06 20:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,284.02,10000,259.97,281.55,283.66,284.71,1022,,,15,5.7,350,,,,,,0,800,Clear,sky is clear,01d
1267909200,2010-03-06 21:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,284.46,10000,262.92,282.14,284.06,284.76,1022,,,19,5.7,310,,,,,,20,801,Clouds,few clouds,02d
1267912800,2010-03-06 22:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,283.29,10000,261.45,280.83,282.69,284.26,1022,,,18,5.7,320,,,,,,20,801,Clouds,few clouds,02d
1267916400,2010-03-06 23:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,282.38,10000,261.37,279.74,281.82,284.16,1022,,,19,5.1,310,,,,,,20,801,Clouds,few clouds,02d
1267920000,2010-03-07 00:00:00 +0000 UTC,-18000,Washington,38.907192,-77.036871,281.05,10000,261.48,279.08,280.61,282.36,1022,,,21,3.1,320,,,,,,0,800,Clear,sky is clear,01n
